estimator_study_id,source_study_id,study_id,domain,cipher,round,k,seed,control_type,n_samples_total,pca_components,explained_variance_sum,projection_id,sample_selection_hash,pair_shuffle_k1_identical,mmd2,mmd_permutation_p,mmd_permutation_null_median,mmd_permutation_null_q95,mmd_control_null_median,mmd_excess_null,mmd_kernel,mmd_bandwidth,mmd_bandwidth_scope,mmd_samples_per_distribution,source_config_hash,estimator_protocol_hash,estimator_job_hash,status
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,9,32,202,D1_vs_D1,10000,16,0.007622359786182642,245e8b0c5e1a5676c73a141359f65c10ce556edcea61fd00d62d2157645ddf2d,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.0037196455523371696,0.45,0.0034855082631111145,0.005417476966977119,0.0031783481827005744,0.0005412973696365952,rbf,4.713141918182373,shared_main_reference,100,ecf11aa810a828759d4d276f7680e1b6e9a95fbd09a9d6a5589d3cc05427df73,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,2bc3959a937e07b99abcaafdc9b466b834d8781b0635f39d3af476843de73f77,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,9,32,202,pair_shuffled,10000,16,0.007622359786182642,245e8b0c5e1a5676c73a141359f65c10ce556edcea61fd00d62d2157645ddf2d,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.029154060408473015,0.05,0.005925052799284458,0.011347766499966381,0.0031783481827005744,0.02597571222577244,rbf,4.713141918182373,shared_main_reference,100,ecf11aa810a828759d4d276f7680e1b6e9a95fbd09a9d6a5589d3cc05427df73,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,2bc3959a937e07b99abcaafdc9b466b834d8781b0635f39d3af476843de73f77,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,9,32,203,D0_vs_D0,10000,16,0.007620356511324644,6bd1d4889194dabb005e89d8ae50d5b854176567b593e9cf7870831bfa2b54b5,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.004367843735963106,0.35,0.003554315771907568,0.005420824466273186,0.004131367313675582,0.00023647642228752375,rbf,4.761184215545654,shared_main_reference,100,b5825aae6dad3dc4ec16e981cc642f7436738756e500a18c3d01b53a10b3c7be,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,722e36a5b816fc5ce21c8c4735f1a12e636d812d7e88946169edba8d47316228,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,9,32,203,D1_vs_D0,10000,16,0.007620356511324644,6bd1d4889194dabb005e89d8ae50d5b854176567b593e9cf7870831bfa2b54b5,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.0069443341344594955,0.8,0.007492641918361187,0.00977461021393537,0.004131367313675582,0.002812966820783913,rbf,4.761184215545654,shared_main_reference,100,b5825aae6dad3dc4ec16e981cc642f7436738756e500a18c3d01b53a10b3c7be,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,722e36a5b816fc5ce21c8c4735f1a12e636d812d7e88946169edba8d47316228,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,9,32,203,D1_vs_D1,10000,16,0.007620356511324644,6bd1d4889194dabb005e89d8ae50d5b854176567b593e9cf7870831bfa2b54b5,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.0038948908913880587,0.25,0.0033073844388127327,0.005333269108086823,0.004131367313675582,-0.00023647642228752375,rbf,4.761184215545654,shared_main_reference,100,b5825aae6dad3dc4ec16e981cc642f7436738756e500a18c3d01b53a10b3c7be,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,722e36a5b816fc5ce21c8c4735f1a12e636d812d7e88946169edba8d47316228,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,9,32,203,pair_shuffled,10000,16,0.007620356511324644,6bd1d4889194dabb005e89d8ae50d5b854176567b593e9cf7870831bfa2b54b5,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.030319830402731895,0.05,0.005649726837873459,0.011004920862615107,0.004131367313675582,0.026188463089056313,rbf,4.761184215545654,shared_main_reference,100,b5825aae6dad3dc4ec16e981cc642f7436738756e500a18c3d01b53a10b3c7be,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,722e36a5b816fc5ce21c8c4735f1a12e636d812d7e88946169edba8d47316228,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,10,1,201,D0_vs_D0,10000,16,0.10382692515850067,65fbd1c4b27566c7e24ef45a6c676e2a83428d9ce9a3a284e7fe8e73a008d54c,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,False,0.005363518837839365,0.6,0.005845955573022366,0.0074764410033822054,0.007029717555269599,-0.001666198717430234,rbf,3.12087345123291,shared_main_reference,100,21c08623635bc1ea001b91ac52fb9536f9e4f3513900d49db445f0fd9eb58e23,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,50d151ee1e62e4202e476f5cd48a553711f66de96eedfbf265b85cc726c95304,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,10,1,201,D1_vs_D0,10000,16,0.10382692515850067,65fbd1c4b27566c7e24ef45a6c676e2a83428d9ce9a3a284e7fe8e73a008d54c,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,False,0.009628095664083958,0.45,0.009452058002352715,0.011983716022223222,0.007029717555269599,0.0025983781088143587,rbf,3.12087345123291,shared_main_reference,100,21c08623635bc1ea001b91ac52fb9536f9e4f3513900d49db445f0fd9eb58e23,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,50d151ee1e62e4202e476f5cd48a553711f66de96eedfbf265b85cc726c95304,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,10,1,201,D1_vs_D1,10000,16,0.10382692515850067,65fbd1c4b27566c7e24ef45a6c676e2a83428d9ce9a3a284e7fe8e73a008d54c,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,False,0.008695916272699833,0.05,0.005020409822463989,0.008435834292322397,0.007029717555269599,0.001666198717430234,rbf,3.12087345123291,shared_main_reference,100,21c08623635bc1ea001b91ac52fb9536f9e4f3513900d49db445f0fd9eb58e23,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,50d151ee1e62e4202e476f5cd48a553711f66de96eedfbf265b85cc726c95304,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,10,1,201,pair_shuffled,10000,16,0.10382692515850067,65fbd1c4b27566c7e24ef45a6c676e2a83428d9ce9a3a284e7fe8e73a008d54c,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,False,0.007162601221352816,0.45,0.006975147873163223,0.010154352523386477,0.007029717555269599,0.00013288366608321667,rbf,3.12087345123291,shared_main_reference,100,21c08623635bc1ea001b91ac52fb9536f9e4f3513900d49db445f0fd9eb58e23,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,50d151ee1e62e4202e476f5cd48a553711f66de96eedfbf265b85cc726c95304,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,10,1,202,D0_vs_D0,10000,16,0.10355494171380997,31a74d20862bcabc2673e24c3e270385babd6df996c1e2a62bec7069eb4c1d83,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,False,0.007856921292841434,0.2,0.006128070876002312,0.008662612643092867,0.0061905262991786,0.0016663949936628342,rbf,3.071415662765503,shared_main_reference,100,cf9e111ade57ef954819ece8aa25887334db65dd26b54a9aa2d4eaa4ab14ed66,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,8559beae27afad0b7b47d3509f048cd59435a6e7282d30f4831ef045e38d4d87,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,10,1,202,D1_vs_D0,10000,16,0.10355494171380997,31a74d20862bcabc2673e24c3e270385babd6df996c1e2a62bec7069eb4c1d83,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,False,0.006514463108032942,0.8,0.008653893135488033,0.012033047713339327,0.0061905262991786,0.0003239368088543415,rbf,3.071415662765503,shared_main_reference,100,cf9e111ade57ef954819ece8aa25887334db65dd26b54a9aa2d4eaa4ab14ed66,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,8559beae27afad0b7b47d3509f048cd59435a6e7282d30f4831ef045e38d4d87,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,10,1,202,D1_vs_D1,10000,16,0.10355494171380997,31a74d20862bcabc2673e24c3e270385babd6df996c1e2a62bec7069eb4c1d83,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,False,0.004524131305515766,0.9,0.00719744386151433,0.010116861760616295,0.0061905262991786,-0.0016663949936628342,rbf,3.071415662765503,shared_main_reference,100,cf9e111ade57ef954819ece8aa25887334db65dd26b54a9aa2d4eaa4ab14ed66,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,8559beae27afad0b7b47d3509f048cd59435a6e7282d30f4831ef045e38d4d87,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,10,1,202,pair_shuffled,10000,16,0.10355494171380997,31a74d20862bcabc2673e24c3e270385babd6df996c1e2a62bec7069eb4c1d83,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,False,0.0074270726181566715,0.75,0.00931583996862173,0.012042402382940045,0.0061905262991786,0.0012365463189780712,rbf,3.071415662765503,shared_main_reference,100,cf9e111ade57ef954819ece8aa25887334db65dd26b54a9aa2d4eaa4ab14ed66,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,8559beae27afad0b7b47d3509f048cd59435a6e7282d30f4831ef045e38d4d87,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,10,1,203,D0_vs_D0,10000,16,0.10358497500419617,e8fa97ee29c1a6741b01276696c39a58a8aa2fc7be6b470ce252a9011ab4897a,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,False,0.004451528657227755,0.95,0.006202977150678635,0.0097986189648509,0.008713291259482503,-0.004261762602254748,rbf,3.0828475952148438,shared_main_reference,100,6aed39477e71655de8e847948bb7ae5a69022072aaddff30e8395b9eddca5816,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,80670c2f9338c752869dbf2f5cf90302dd7478dc63bdb47e77003c97cf835ab1,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,10,1,203,D1_vs_D0,10000,16,0.10358497500419617,e8fa97ee29c1a6741b01276696c39a58a8aa2fc7be6b470ce252a9011ab4897a,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,False,0.00840101670473814,0.25,0.006732702720910311,0.009776727762073271,0.008713291259482503,-0.00031227455474436283,rbf,3.0828475952148438,shared_main_reference,100,6aed39477e71655de8e847948bb7ae5a69022072aaddff30e8395b9eddca5816,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,80670c2f9338c752869dbf2f5cf90302dd7478dc63bdb47e77003c97cf835ab1,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,10,1,203,D1_vs_D1,10000,16,0.10358497500419617,e8fa97ee29c1a6741b01276696c39a58a8aa2fc7be6b470ce252a9011ab4897a,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,False,0.012975053861737251,0.05,0.0061357030645012856,0.010264208167791363,0.008713291259482503,0.004261762602254748,rbf,3.0828475952148438,shared_main_reference,100,6aed39477e71655de8e847948bb7ae5a69022072aaddff30e8395b9eddca5816,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,80670c2f9338c752869dbf2f5cf90302dd7478dc63bdb47e77003c97cf835ab1,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,10,1,203,pair_shuffled,10000,16,0.10358497500419617,e8fa97ee29c1a6741b01276696c39a58a8aa2fc7be6b470ce252a9011ab4897a,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,False,0.009251167066395283,0.15,0.007761914283037186,0.01031327480450272,0.008713291259482503,0.0005378758069127798,rbf,3.0828475952148438,shared_main_reference,100,6aed39477e71655de8e847948bb7ae5a69022072aaddff30e8395b9eddca5816,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,80670c2f9338c752869dbf2f5cf90302dd7478dc63bdb47e77003c97cf835ab1,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,10,2,201,D0_vs_D0,10000,16,0.05752605199813843,c383e8ec99f10a0ba3c62dd058b9d2ea5e9fc2ce48d1ed060df1c9901a225492,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.005056403111666441,0.75,0.0062804678454995155,0.008781089633703231,0.0049953272100538015,6.107590161263943e-05,rbf,3.2529807090759277,shared_main_reference,100,ecceca28e54cd95a7e7f6f7c521d3e6ca93f14672dbe7413fd4fedce334073c4,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,5c9640c4b074b4e394cf42ca6909dd1c608662059f69ff4bb64308b0b9863006,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,10,2,201,D1_vs_D0,10000,16,0.05752605199813843,c383e8ec99f10a0ba3c62dd058b9d2ea5e9fc2ce48d1ed060df1c9901a225492,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.004566090181469917,0.95,0.007654227316379547,0.011255332920700311,0.0049953272100538015,-0.00042923702858388424,rbf,3.2529807090759277,shared_main_reference,100,ecceca28e54cd95a7e7f6f7c521d3e6ca93f14672dbe7413fd4fedce334073c4,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,5c9640c4b074b4e394cf42ca6909dd1c608662059f69ff4bb64308b0b9863006,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,10,2,201,D1_vs_D1,10000,16,0.05752605199813843,c383e8ec99f10a0ba3c62dd058b9d2ea5e9fc2ce48d1ed060df1c9901a225492,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.004934251308441162,0.8,0.005868821404874325,0.0074767733924090835,0.0049953272100538015,-6.107590161263943e-05,rbf,3.2529807090759277,shared_main_reference,100,ecceca28e54cd95a7e7f6f7c521d3e6ca93f14672dbe7413fd4fedce334073c4,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,5c9640c4b074b4e394cf42ca6909dd1c608662059f69ff4bb64308b0b9863006,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,10,2,201,pair_shuffled,10000,16,0.05752605199813843,c383e8ec99f10a0ba3c62dd058b9d2ea5e9fc2ce48d1ed060df1c9901a225492,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.008309331722557545,0.25,0.005855749826878309,0.011280503217130897,0.0049953272100538015,0.003314004512503743,rbf,3.2529807090759277,shared_main_reference,100,ecceca28e54cd95a7e7f6f7c521d3e6ca93f14672dbe7413fd4fedce334073c4,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,5c9640c4b074b4e394cf42ca6909dd1c608662059f69ff4bb64308b0b9863006,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,10,2,202,D0_vs_D0,10000,16,0.05736912786960602,d535e015bfe2725e5645871fb9f35305809598394b9d5a0a6360cc05437a4170,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.005518163554370403,0.6,0.0057351416908204556,0.008730715699493881,0.005236524622887373,0.0002816389314830303,rbf,3.2639706134796143,shared_main_reference,100,6d2b49068bbb4a49f9168fa21149878d4b12fedab64ffc88a1a0dc5fe328821b,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,3b6ddc6c678be8b6cb95d2ed3ee320c8b4be0c464c0d7de6aade37db5372ffb7,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,10,2,202,D1_vs_D0,10000,16,0.05736912786960602,d535e015bfe2725e5645871fb9f35305809598394b9d5a0a6360cc05437a4170,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.004382491577416658,1.0,0.007467922754585743,0.009773980174213647,0.005236524622887373,-0.0008540330454707146,rbf,3.2639706134796143,shared_main_reference,100,6d2b49068bbb4a49f9168fa21149878d4b12fedab64ffc88a1a0dc5fe328821b,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,3b6ddc6c678be8b6cb95d2ed3ee320c8b4be0c464c0d7de6aade37db5372ffb7,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,10,2,202,D1_vs_D1,10000,16,0.05736912786960602,d535e015bfe2725e5645871fb9f35305809598394b9d5a0a6360cc05437a4170,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.004954885691404343,0.85,0.0069662416353821754,0.009888770617544649,0.005236524622887373,-0.0002816389314830303,rbf,3.2639706134796143,shared_main_reference,100,6d2b49068bbb4a49f9168fa21149878d4b12fedab64ffc88a1a0dc5fe328821b,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,3b6ddc6c678be8b6cb95d2ed3ee320c8b4be0c464c0d7de6aade37db5372ffb7,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,10,2,202,pair_shuffled,10000,16,0.05736912786960602,d535e015bfe2725e5645871fb9f35305809598394b9d5a0a6360cc05437a4170,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.010036017745733261,0.05,0.00639027263969183,0.008898153621703386,0.005236524622887373,0.004799493122845888,rbf,3.2639706134796143,shared_main_reference,100,6d2b49068bbb4a49f9168fa21149878d4b12fedab64ffc88a1a0dc5fe328821b,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,3b6ddc6c678be8b6cb95d2ed3ee320c8b4be0c464c0d7de6aade37db5372ffb7,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,10,2,203,D0_vs_D0,10000,16,0.057701677083969116,971b3b95d2dd4b186c8ec35261da307047f1479c71d2fdc990a211edcd8b87e0,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.005752753000706434,0.6,0.006103090941905975,0.008022090326994656,0.0047129299491643906,0.0010398230515420437,rbf,3.2957100868225098,shared_main_reference,100,b197dedeac620fe4a67b268ee058e78cf60bba58de99a21504e0a48e00ffad13,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,d21fc226b78b078e2cf6142468ace47a097bfba4dc655e2b11c19a13eb8fb46a,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,10,2,203,D1_vs_D0,10000,16,0.057701677083969116,971b3b95d2dd4b186c8ec35261da307047f1479c71d2fdc990a211edcd8b87e0,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.008764639496803284,0.4,0.007872226648032665,0.011205667536705731,0.0047129299491643906,0.004051709547638893,rbf,3.2957100868225098,shared_main_reference,100,b197dedeac620fe4a67b268ee058e78cf60bba58de99a21504e0a48e00ffad13,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,d21fc226b78b078e2cf6142468ace47a097bfba4dc655e2b11c19a13eb8fb46a,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,10,2,203,D1_vs_D1,10000,16,0.057701677083969116,971b3b95d2dd4b186c8ec35261da307047f1479c71d2fdc990a211edcd8b87e0,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.003673106897622347,1.0,0.006268976256251335,0.009293893538415424,0.0047129299491643906,-0.0010398230515420437,rbf,3.2957100868225098,shared_main_reference,100,b197dedeac620fe4a67b268ee058e78cf60bba58de99a21504e0a48e00ffad13,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,d21fc226b78b078e2cf6142468ace47a097bfba4dc655e2b11c19a13eb8fb46a,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,10,2,203,pair_shuffled,10000,16,0.057701677083969116,971b3b95d2dd4b186c8ec35261da307047f1479c71d2fdc990a211edcd8b87e0,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.018131326884031296,0.05,0.007591619156301022,0.009617823176085944,0.0047129299491643906,0.013418396934866905,rbf,3.2957100868225098,shared_main_reference,100,b197dedeac620fe4a67b268ee058e78cf60bba58de99a21504e0a48e00ffad13,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,d21fc226b78b078e2cf6142468ace47a097bfba4dc655e2b11c19a13eb8fb46a,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,10,4,201,D0_vs_D0,10000,16,0.032964348793029785,6d03ec5d4ed6665cfe941d9cc2e2f0ec5846c711ce75744df72c42629524b68f,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.009283994324505329,0.1,0.005942906718701124,0.008535319101065392,0.0076588590163737535,0.0016251353081315756,rbf,3.482761859893799,shared_main_reference,100,595af3d8a6c96ccd3ec7601abd55862f77ebb8f453d8125cd7ab0dbe97267b6a,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,0e907481c6cb9040e6b712149930b3dd417713e83f9bb2a19e211975e49f4adc,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,10,4,201,D1_vs_D0,10000,16,0.032964348793029785,6d03ec5d4ed6665cfe941d9cc2e2f0ec5846c711ce75744df72c42629524b68f,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.007266476284712553,0.65,0.008000804111361504,0.011097232066094873,0.0076588590163737535,-0.0003923827316612005,rbf,3.482761859893799,shared_main_reference,100,595af3d8a6c96ccd3ec7601abd55862f77ebb8f453d8125cd7ab0dbe97267b6a,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,0e907481c6cb9040e6b712149930b3dd417713e83f9bb2a19e211975e49f4adc,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,10,4,201,D1_vs_D1,10000,16,0.032964348793029785,6d03ec5d4ed6665cfe941d9cc2e2f0ec5846c711ce75744df72c42629524b68f,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.006033723708242178,0.5,0.00584403146058321,0.009338377416133877,0.0076588590163737535,-0.0016251353081315756,rbf,3.482761859893799,shared_main_reference,100,595af3d8a6c96ccd3ec7601abd55862f77ebb8f453d8125cd7ab0dbe97267b6a,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,0e907481c6cb9040e6b712149930b3dd417713e83f9bb2a19e211975e49f4adc,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,10,4,201,pair_shuffled,10000,16,0.032964348793029785,6d03ec5d4ed6665cfe941d9cc2e2f0ec5846c711ce75744df72c42629524b68f,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.013912064023315907,0.05,0.006899155210703611,0.009374162461608646,0.0076588590163737535,0.006253205006942153,rbf,3.482761859893799,shared_main_reference,100,595af3d8a6c96ccd3ec7601abd55862f77ebb8f453d8125cd7ab0dbe97267b6a,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,0e907481c6cb9040e6b712149930b3dd417713e83f9bb2a19e211975e49f4adc,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,10,4,202,D0_vs_D0,10000,16,0.032938215881586075,49d1d7e6712900988de146cbce90212ab1cf858848ed39e71b1afbfd9beefb96,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.0033987953793257475,0.9,0.005377705208957195,0.007777565577998757,0.004349148250184953,-0.0009503528708592057,rbf,3.4613399505615234,shared_main_reference,100,b432ae191849235a2a8cf1b9be44a3d7af774230329d3911fd042113fbb6786f,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,60e55965ace120ac3d3f9537ba68063c981e527cbc91f94f9135eda40bb8248f,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,10,4,202,D1_vs_D0,10000,16,0.032938215881586075,49d1d7e6712900988de146cbce90212ab1cf858848ed39e71b1afbfd9beefb96,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.0072290655225515366,0.75,0.008351527154445648,0.012839196249842644,0.004349148250184953,0.0028799172723665833,rbf,3.4613399505615234,shared_main_reference,100,b432ae191849235a2a8cf1b9be44a3d7af774230329d3911fd042113fbb6786f,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,60e55965ace120ac3d3f9537ba68063c981e527cbc91f94f9135eda40bb8248f,completed
