estimator_study_id,source_study_id,study_id,domain,cipher,round,k,seed,control_type,n_samples_total,pca_components,explained_variance_sum,projection_id,sample_selection_hash,pair_shuffle_k1_identical,silhouette_kmeans,silhouette_control_median,silhouette_null_median,silhouette_excess_null,kmeans_inertia,kmeans_adjusted_rand,kmeans_aligned_accuracy,kmeans_n_iter,kmeans_stability_ari,kmeans_stability_ari_median,kmeans_stability_ari_min,stability_pair_count,source_config_hash,estimator_protocol_hash,estimator_job_hash,status
present80_projected_geometry_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,7,1,201,D1_vs_D0,10000,16,0.12352678179740906,e9ed492fed77011f30f3e15b53fe7d3bc1e264c83b7fbad840be4fafcbe1ec02,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,False,0.11723683774471283,0.08568885736167431,0.08568885736167431,0.03154798038303852,54912.953125,0.11377181021180598,0.6687000000000001,9,0.9867096932729913,0.986860908594769,0.9859944239338406,3,8278c55475734ba1d252af08a97f3cfa67eceb20b1209694b2eb0ca225fc4b41,ae9bae7b7f7a637e643715b9ebf457a447973061f4f0d32756b5d7e87775b615,8de47ddd8ce6dfc9f6234a0e9fb18293e4538d1e382321561d68519d718dd447,completed
present80_projected_geometry_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,7,1,201,D1_vs_D1,10000,16,0.12352678179740906,e9ed492fed77011f30f3e15b53fe7d3bc1e264c83b7fbad840be4fafcbe1ec02,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,False,0.1284339874982834,0.08568885736167431,0.08568885736167431,0.04274513013660908,55321.10546875,6.650293990367263e-05,0.506,18,0.9910236237206084,0.9882187421660981,0.9877997696459881,3,8278c55475734ba1d252af08a97f3cfa67eceb20b1209694b2eb0ca225fc4b41,ae9bae7b7f7a637e643715b9ebf457a447973061f4f0d32756b5d7e87775b615,8de47ddd8ce6dfc9f6234a0e9fb18293e4538d1e382321561d68519d718dd447,completed
present80_projected_geometry_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,7,1,201,pair_shuffled,10000,16,0.12352678179740906,e9ed492fed77011f30f3e15b53fe7d3bc1e264c83b7fbad840be4fafcbe1ec02,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,False,0.12095490843057632,0.08568885736167431,0.08568885736167431,0.035266051068902016,53001.03125,0.09953844883097761,0.6578,12,0.9841084641719288,0.9835079539526621,0.9774847373831113,3,8278c55475734ba1d252af08a97f3cfa67eceb20b1209694b2eb0ca225fc4b41,ae9bae7b7f7a637e643715b9ebf457a447973061f4f0d32756b5d7e87775b615,8de47ddd8ce6dfc9f6234a0e9fb18293e4538d1e382321561d68519d718dd447,completed
present80_projected_geometry_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,7,1,202,D0_vs_D0,10000,16,0.1239161342382431,c548802bbf78e2ec2a9baec08fc8eeb8931fe39e1b83b35287d05a6bb062e698,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,False,0.04323725029826164,0.08704630099236965,0.08704630099236965,-0.04380905069410801,38238.3046875,-5.9037406389322e-05,0.5032,49,0.5152278853695392,0.41906801414682193,0.35610576497390817,3,5bb8ec5327e0c37037196d62771de2bcccd285e7ff279838bff95ab432372c6a,ae9bae7b7f7a637e643715b9ebf457a447973061f4f0d32756b5d7e87775b615,65cfb35fa2b592834328cb64e6176082225d668bd79da852d4da152c4d80cf0e,completed
present80_projected_geometry_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,7,1,202,D1_vs_D0,10000,16,0.1239161342382431,c548802bbf78e2ec2a9baec08fc8eeb8931fe39e1b83b35287d05a6bb062e698,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,False,0.12470235675573349,0.08704630099236965,0.08704630099236965,0.03765605576336384,54943.56640625,0.1211771988228511,0.6740999999999999,23,0.9881133275315238,0.9881160496475748,0.9830292884247052,3,5bb8ec5327e0c37037196d62771de2bcccd285e7ff279838bff95ab432372c6a,ae9bae7b7f7a637e643715b9ebf457a447973061f4f0d32756b5d7e87775b615,65cfb35fa2b592834328cb64e6176082225d668bd79da852d4da152c4d80cf0e,completed
present80_projected_geometry_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,7,1,202,D1_vs_D1,10000,16,0.1239161342382431,c548802bbf78e2ec2a9baec08fc8eeb8931fe39e1b83b35287d05a6bb062e698,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,False,0.13085535168647766,0.08704630099236965,0.08704630099236965,0.04380905069410801,55075.9296875,-6.439511598441696e-05,0.5018,12,1.0,1.0,1.0,3,5bb8ec5327e0c37037196d62771de2bcccd285e7ff279838bff95ab432372c6a,ae9bae7b7f7a637e643715b9ebf457a447973061f4f0d32756b5d7e87775b615,65cfb35fa2b592834328cb64e6176082225d668bd79da852d4da152c4d80cf0e,completed
present80_projected_geometry_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,7,1,202,pair_shuffled,10000,16,0.1239161342382431,c548802bbf78e2ec2a9baec08fc8eeb8931fe39e1b83b35287d05a6bb062e698,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,False,0.11710155010223389,0.08704630099236965,0.08704630099236965,0.030055249109864235,52939.20703125,0.12838142005169004,0.6792,17,0.9656387980981852,0.9696418134466843,0.9506891662535808,3,5bb8ec5327e0c37037196d62771de2bcccd285e7ff279838bff95ab432372c6a,ae9bae7b7f7a637e643715b9ebf457a447973061f4f0d32756b5d7e87775b615,65cfb35fa2b592834328cb64e6176082225d668bd79da852d4da152c4d80cf0e,completed
present80_projected_geometry_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,7,1,203,D0_vs_D0,10000,16,0.1241784542798996,c5d232e5a083a84021765be9304b7a2453777d14bb451450c77dcfc8c3caf268,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,False,0.04324564337730408,0.08868955075740814,0.08868955075740814,-0.045443907380104065,38205.05859375,-7.07584647164417e-05,0.5027,65,0.5219691769609637,0.5046186618089877,0.4846429128387381,3,dea6aa649e58b5792c06bf6d885740b11653a3b40a37bb0a01140ea8ce0fc232,ae9bae7b7f7a637e643715b9ebf457a447973061f4f0d32756b5d7e87775b615,4beed36c49b897c626561abd82a87f7876ba6b2526f0076276e1faa1c5d59cbf,completed
present80_projected_geometry_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,7,1,203,D1_vs_D0,10000,16,0.1241784542798996,c5d232e5a083a84021765be9304b7a2453777d14bb451450c77dcfc8c3caf268,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,False,0.12284007668495178,0.08868955075740814,0.08868955075740814,0.03415052592754364,55025.22265625,0.12131578210849327,0.6742,27,0.999434175199244,0.9991512627988662,0.9991512627988662,3,dea6aa649e58b5792c06bf6d885740b11653a3b40a37bb0a01140ea8ce0fc232,ae9bae7b7f7a637e643715b9ebf457a447973061f4f0d32756b5d7e87775b615,4beed36c49b897c626561abd82a87f7876ba6b2526f0076276e1faa1c5d59cbf,completed
present80_projected_geometry_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,7,1,203,D1_vs_D1,10000,16,0.1241784542798996,c5d232e5a083a84021765be9304b7a2453777d14bb451450c77dcfc8c3caf268,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,False,0.1341334581375122,0.08868955075740814,0.08868955075740814,0.045443907380104065,55219.90625,-4.407391205387672e-05,0.5029,13,1.0,1.0,1.0,3,dea6aa649e58b5792c06bf6d885740b11653a3b40a37bb0a01140ea8ce0fc232,ae9bae7b7f7a637e643715b9ebf457a447973061f4f0d32756b5d7e87775b615,4beed36c49b897c626561abd82a87f7876ba6b2526f0076276e1faa1c5d59cbf,completed
present80_projected_geometry_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,7,1,203,pair_shuffled,10000,16,0.1241784542798996,c5d232e5a083a84021765be9304b7a2453777d14bb451450c77dcfc8c3caf268,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,False,0.13419805467128754,0.08868955075740814,0.08868955075740814,0.045508503913879395,53046.87890625,0.08093928959551981,0.6423,14,0.9953667178112914,0.9953654907622308,0.9949030850880056,3,dea6aa649e58b5792c06bf6d885740b11653a3b40a37bb0a01140ea8ce0fc232,ae9bae7b7f7a637e643715b9ebf457a447973061f4f0d32756b5d7e87775b615,4beed36c49b897c626561abd82a87f7876ba6b2526f0076276e1faa1c5d59cbf,completed
present80_projected_geometry_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,7,2,201,D0_vs_D0,10000,16,0.07318639755249023,56aae3db4d984252d49a2f27fd5e1eefb39137ff5d0eb7bf2f4773d92bbaed08,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.04292232170701027,0.07406128384172916,0.07406128384172916,-0.031138962134718895,38234.671875,0.0005452048487931123,0.5126999999999999,36,0.36610863020994394,0.4397782700206053,0.2131803060244385,3,11fea500de79b2be7228fa55ca45c19f06c76f43b2bcc9f8b963cab6060c9d6a,ae9bae7b7f7a637e643715b9ebf457a447973061f4f0d32756b5d7e87775b615,514933feacbba458dc318c6ad300b69ac2ef6287f87deb546271b1834eba304c,completed
present80_projected_geometry_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,7,2,201,D1_vs_D0,10000,16,0.07318639755249023,56aae3db4d984252d49a2f27fd5e1eefb39137ff5d0eb7bf2f4773d92bbaed08,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.11457839608192444,0.07406128384172916,0.07406128384172916,0.040517112240195274,64676.0546875,0.31984184065972865,0.7828,13,0.9876650464263969,0.9843107274845779,0.981508394718322,3,11fea500de79b2be7228fa55ca45c19f06c76f43b2bcc9f8b963cab6060c9d6a,ae9bae7b7f7a637e643715b9ebf457a447973061f4f0d32756b5d7e87775b615,514933feacbba458dc318c6ad300b69ac2ef6287f87deb546271b1834eba304c,completed
present80_projected_geometry_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,7,2,201,D1_vs_D1,10000,16,0.07318639755249023,56aae3db4d984252d49a2f27fd5e1eefb39137ff5d0eb7bf2f4773d92bbaed08,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.10520024597644806,0.07406128384172916,0.07406128384172916,0.031138962134718895,66973.7734375,-7.881727678004248e-05,0.5,11,0.9994416238711578,0.9995811798429276,0.999162477703085,3,11fea500de79b2be7228fa55ca45c19f06c76f43b2bcc9f8b963cab6060c9d6a,ae9bae7b7f7a637e643715b9ebf457a447973061f4f0d32756b5d7e87775b615,514933feacbba458dc318c6ad300b69ac2ef6287f87deb546271b1834eba304c,completed
present80_projected_geometry_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,7,2,201,pair_shuffled,10000,16,0.07318639755249023,56aae3db4d984252d49a2f27fd5e1eefb39137ff5d0eb7bf2f4773d92bbaed08,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.10705263912677765,0.07406128384172916,0.07406128384172916,0.032991355285048485,59846.765625,0.33750015533844885,0.7905,12,0.9978537524270134,0.9967806286405201,0.9967806286405201,3,11fea500de79b2be7228fa55ca45c19f06c76f43b2bcc9f8b963cab6060c9d6a,ae9bae7b7f7a637e643715b9ebf457a447973061f4f0d32756b5d7e87775b615,514933feacbba458dc318c6ad300b69ac2ef6287f87deb546271b1834eba304c,completed
present80_projected_geometry_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,7,2,202,D0_vs_D0,10000,16,0.07283879816532135,a85980c8fc5ff46a8565cb09e70609232d6645663be2ccf24634220bc65419d0,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.04246505722403526,0.07521730102598667,0.07521730102598667,-0.03275224380195141,38305.19921875,-5.905181012014781e-05,0.5032,77,0.23789101734766138,0.1988358872574949,0.13814905841716674,3,fcbc90940d1d44b27dd62d91ea8267129baa031540a572d6e452f0e552d3c59c,ae9bae7b7f7a637e643715b9ebf457a447973061f4f0d32756b5d7e87775b615,0215025e095035f877d1bce5fb7f0112a3053e6080220ee5e992332ffc08aee3,completed
present80_projected_geometry_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,7,2,202,D1_vs_D0,10000,16,0.07283879816532135,a85980c8fc5ff46a8565cb09e70609232d6645663be2ccf24634220bc65419d0,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.11013650894165039,0.07521730102598667,0.07521730102598667,0.03491920791566372,64418.3125,0.32620733705788907,0.7856,11,0.9967826600719966,0.9967824533688807,0.9959790845123432,3,fcbc90940d1d44b27dd62d91ea8267129baa031540a572d6e452f0e552d3c59c,ae9bae7b7f7a637e643715b9ebf457a447973061f4f0d32756b5d7e87775b615,0215025e095035f877d1bce5fb7f0112a3053e6080220ee5e992332ffc08aee3,completed
present80_projected_geometry_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,7,2,202,D1_vs_D1,10000,16,0.07283879816532135,a85980c8fc5ff46a8565cb09e70609232d6645663be2ccf24634220bc65419d0,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.10796954482793808,0.07521730102598667,0.07521730102598667,0.03275224380195141,67403.609375,-7.72035036752284e-05,0.5,16,0.9994374559992732,0.9995780805931641,0.9991562068114915,3,fcbc90940d1d44b27dd62d91ea8267129baa031540a572d6e452f0e552d3c59c,ae9bae7b7f7a637e643715b9ebf457a447973061f4f0d32756b5d7e87775b615,0215025e095035f877d1bce5fb7f0112a3053e6080220ee5e992332ffc08aee3,completed
present80_projected_geometry_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,7,2,202,pair_shuffled,10000,16,0.07283879816532135,a85980c8fc5ff46a8565cb09e70609232d6645663be2ccf24634220bc65419d0,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.10762369632720947,0.07521730102598667,0.07521730102598667,0.0324063953012228,59867.125,0.32872554726727965,0.7867,10,0.9938408085576237,0.9923697040269506,0.9923693183169728,3,fcbc90940d1d44b27dd62d91ea8267129baa031540a572d6e452f0e552d3c59c,ae9bae7b7f7a637e643715b9ebf457a447973061f4f0d32756b5d7e87775b615,0215025e095035f877d1bce5fb7f0112a3053e6080220ee5e992332ffc08aee3,completed
present80_projected_geometry_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,7,2,203,D0_vs_D0,10000,16,0.0732724517583847,76f4bf8a937beee5da3cf4af8b3c924996c18e08c44f1d9480b89ac4a3fb4f5d,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.04304863512516022,0.0740683488547802,0.0740683488547802,-0.03101971372961998,38164.85546875,-7.290968100750706e-05,0.5026,54,0.3742959542998918,0.25515259754938807,0.2392405769595184,3,8e03aa76654e54598c4eeaa463cc4a69dcb90d613fdd3ed507a7da4e412ec181,ae9bae7b7f7a637e643715b9ebf457a447973061f4f0d32756b5d7e87775b615,f8f7a73d58a9165741b54648b98fc3903fd694a2c9ac9fa1a59995c7f734a137,completed
present80_projected_geometry_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,7,2,203,D1_vs_D0,10000,16,0.0732724517583847,76f4bf8a937beee5da3cf4af8b3c924996c18e08c44f1d9480b89ac4a3fb4f5d,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.11347611993551254,0.0740683488547802,0.0740683488547802,0.039407771080732346,64753.40234375,0.32666494573882093,0.7858,15,0.9938331174700609,0.9923598361262771,0.9919579752776544,3,8e03aa76654e54598c4eeaa463cc4a69dcb90d613fdd3ed507a7da4e412ec181,ae9bae7b7f7a637e643715b9ebf457a447973061f4f0d32756b5d7e87775b615,f8f7a73d58a9165741b54648b98fc3903fd694a2c9ac9fa1a59995c7f734a137,completed
present80_projected_geometry_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,7,2,203,D1_vs_D1,10000,16,0.0732724517583847,76f4bf8a937beee5da3cf4af8b3c924996c18e08c44f1d9480b89ac4a3fb4f5d,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.10508806258440018,0.0740683488547802,0.0740683488547802,0.03101971372961998,67212.4140625,-7.705926601518141e-05,0.5007,8,0.9983273822858871,0.9979091092078214,0.9974912827722219,3,8e03aa76654e54598c4eeaa463cc4a69dcb90d613fdd3ed507a7da4e412ec181,ae9bae7b7f7a637e643715b9ebf457a447973061f4f0d32756b5d7e87775b615,f8f7a73d58a9165741b54648b98fc3903fd694a2c9ac9fa1a59995c7f734a137,completed
present80_projected_geometry_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,7,2,203,pair_shuffled,10000,16,0.0732724517583847,76f4bf8a937beee5da3cf4af8b3c924996c18e08c44f1d9480b89ac4a3fb4f5d,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.10963759571313858,0.0740683488547802,0.0740683488547802,0.03556924685835838,59795.09375,0.3314842428309073,0.7879,14,0.9943700997754984,0.9939679643757547,0.9935670188658704,3,8e03aa76654e54598c4eeaa463cc4a69dcb90d613fdd3ed507a7da4e412ec181,ae9bae7b7f7a637e643715b9ebf457a447973061f4f0d32756b5d7e87775b615,f8f7a73d58a9165741b54648b98fc3903fd694a2c9ac9fa1a59995c7f734a137,completed
present80_projected_geometry_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,7,4,201,D0_vs_D0,10000,16,0.04520489275455475,02ef7485be6b7dc71ac2d05875a91dddab2faee63f2de34f5027d4ca0a7f93f3,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.04280494526028633,0.0608681570738554,0.0608681570738554,-0.01806321181356907,38365.29296875,-9.10032231998728e-05,0.5015000000000001,48,0.3202568244124484,0.3243765949199435,0.26825082455095184,3,d04318d0fbaccaafd2fe9e74f66fb302e967cd55dfa354404d45e9e0776f6e13,ae9bae7b7f7a637e643715b9ebf457a447973061f4f0d32756b5d7e87775b615,3a4a828a256b8faf6ecf981e273bd62c3564920dfd731311623ad4fa9846a756,completed
present80_projected_geometry_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,7,4,201,D1_vs_D0,10000,16,0.04520489275455475,02ef7485be6b7dc71ac2d05875a91dddab2faee63f2de34f5027d4ca0a7f93f3,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.12968558073043823,0.0608681570738554,0.0608681570738554,0.06881742365658283,78382.6484375,0.6080498927939423,0.8899,7,0.9978661540563981,0.9975994421209454,0.9971996443827102,3,d04318d0fbaccaafd2fe9e74f66fb302e967cd55dfa354404d45e9e0776f6e13,ae9bae7b7f7a637e643715b9ebf457a447973061f4f0d32756b5d7e87775b615,3a4a828a256b8faf6ecf981e273bd62c3564920dfd731311623ad4fa9846a756,completed
present80_projected_geometry_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,7,4,201,D1_vs_D1,10000,16,0.04520489275455475,02ef7485be6b7dc71ac2d05875a91dddab2faee63f2de34f5027d4ca0a7f93f3,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.07893136888742447,0.0608681570738554,0.0608681570738554,0.01806321181356907,87562.84375,-7.618210955879315e-05,0.5011,22,0.9964058695233206,0.995853617540751,0.9958533321072774,3,d04318d0fbaccaafd2fe9e74f66fb302e967cd55dfa354404d45e9e0776f6e13,ae9bae7b7f7a637e643715b9ebf457a447973061f4f0d32756b5d7e87775b615,3a4a828a256b8faf6ecf981e273bd62c3564920dfd731311623ad4fa9846a756,completed
present80_projected_geometry_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,7,4,201,pair_shuffled,10000,16,0.04520489275455475,02ef7485be6b7dc71ac2d05875a91dddab2faee63f2de34f5027d4ca0a7f93f3,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.12960919737815857,0.0608681570738554,0.0608681570738554,0.06874104030430317,69857.84375,0.5861033192998192,0.8828,9,0.9959996850440297,0.9967987943741922,0.9944013607443235,3,d04318d0fbaccaafd2fe9e74f66fb302e967cd55dfa354404d45e9e0776f6e13,ae9bae7b7f7a637e643715b9ebf457a447973061f4f0d32756b5d7e87775b615,3a4a828a256b8faf6ecf981e273bd62c3564920dfd731311623ad4fa9846a756,completed
present80_projected_geometry_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,7,4,202,D0_vs_D0,10000,16,0.04509586840867996,b45a7fd6170b09c4c9cb7a52a964b54b8de9863496b20267f997601a8f098a2c,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.04283749312162399,0.061099711805582047,0.061099711805582047,-0.018262218683958054,38111.42578125,-9.857825949417362e-05,0.5006,58,0.517279406260075,0.5195045872036342,0.3749712559884088,3,d9b784ed270ff9f16f532d52b7e79f301818b21ce175b78cac4c6115de8abd64,ae9bae7b7f7a637e643715b9ebf457a447973061f4f0d32756b5d7e87775b615,789ee6d0eeb90e6ab680a126836f0ef4f6d4a3b00e72775203fc3bc1d77e8311,completed
present80_projected_geometry_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,7,4,202,D1_vs_D0,10000,16,0.04509586840867996,b45a7fd6170b09c4c9cb7a52a964b54b8de9863496b20267f997601a8f098a2c,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.13086551427841187,0.061099711805582047,0.061099711805582047,0.06976580247282982,78266.015625,0.5739166152918327,0.8788,10,0.9975984470751017,0.9975983292790767,0.9967984297120511,3,d9b784ed270ff9f16f532d52b7e79f301818b21ce175b78cac4c6115de8abd64,ae9bae7b7f7a637e643715b9ebf457a447973061f4f0d32756b5d7e87775b615,789ee6d0eeb90e6ab680a126836f0ef4f6d4a3b00e72775203fc3bc1d77e8311,completed
present80_projected_geometry_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,7,4,202,D1_vs_D1,10000,16,0.04509586840867996,b45a7fd6170b09c4c9cb7a52a964b54b8de9863496b20267f997601a8f098a2c,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.0793619304895401,0.061099711805582047,0.061099711805582047,0.018262218683958054,87269.109375,3.2599832701551123e-06,0.5045999999999999,22,0.9994475122670384,0.9995856203870142,0.9991712960270869,3,d9b784ed270ff9f16f532d52b7e79f301818b21ce175b78cac4c6115de8abd64,ae9bae7b7f7a637e643715b9ebf457a447973061f4f0d32756b5d7e87775b615,789ee6d0eeb90e6ab680a126836f0ef4f6d4a3b00e72775203fc3bc1d77e8311,completed
present80_projected_geometry_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,7,4,202,pair_shuffled,10000,16,0.04509586840867996,b45a7fd6170b09c4c9cb7a52a964b54b8de9863496b20267f997601a8f098a2c,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.1257699877023697,0.061099711805582047,0.061099711805582047,0.06467027589678764,69499.4921875,0.5766474198807492,0.8797,9,0.9936063205585773,0.9912093519262574,0.9908106769663331,3,d9b784ed270ff9f16f532d52b7e79f301818b21ce175b78cac4c6115de8abd64,ae9bae7b7f7a637e643715b9ebf457a447973061f4f0d32756b5d7e87775b615,789ee6d0eeb90e6ab680a126836f0ef4f6d4a3b00e72775203fc3bc1d77e8311,completed
present80_projected_geometry_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,7,4,203,D0_vs_D0,10000,16,0.04517046734690666,6d51fb5820536f46c9ee0f619b8c0d40e028d1875d56bee22aa73fcbe0ef6c54,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.0428258441388607,0.060906222090125084,0.060906222090125084,-0.01808037795126438,38401.46875,-5.9055763144124794e-05,0.5032,30,0.36664186406568317,0.29913892511448,0.19211375496972619,3,7de63602cc2f119ff2f7cbec19532b990e1042c500e79b0351edf04db106955b,ae9bae7b7f7a637e643715b9ebf457a447973061f4f0d32756b5d7e87775b615,daffe2652879223a52c4f2f54b957d77043d50c8050b858a380da4bbf40eb5d7,completed
present80_projected_geometry_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,7,4,203,D1_vs_D0,10000,16,0.04517046734690666,6d51fb5820536f46c9ee0f619b8c0d40e028d1875d56bee22aa73fcbe0ef6c54,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.12989360094070435,0.060906222090125084,0.060906222090125084,0.06898737885057926,78406.3515625,0.5827391312050791,0.8817,7,0.9965326008813961,0.99639932823027,0.99639932823027,3,7de63602cc2f119ff2f7cbec19532b990e1042c500e79b0351edf04db106955b,ae9bae7b7f7a637e643715b9ebf457a447973061f4f0d32756b5d7e87775b615,daffe2652879223a52c4f2f54b957d77043d50c8050b858a380da4bbf40eb5d7,completed
present80_projected_geometry_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,7,4,203,D1_vs_D1,10000,16,0.04517046734690666,6d51fb5820536f46c9ee0f619b8c0d40e028d1875d56bee22aa73fcbe0ef6c54,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.07898660004138947,0.060906222090125084,0.060906222090125084,0.01808037795126438,87488.703125,-2.6743125684654288e-05,0.5037,14,0.9975159565930515,0.9971022374320326,0.9966882745304878,3,7de63602cc2f119ff2f7cbec19532b990e1042c500e79b0351edf04db106955b,ae9bae7b7f7a637e643715b9ebf457a447973061f4f0d32756b5d7e87775b615,daffe2652879223a52c4f2f54b957d77043d50c8050b858a380da4bbf40eb5d7,completed
present80_projected_geometry_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,7,4,203,pair_shuffled,10000,16,0.04517046734690666,6d51fb5820536f46c9ee0f619b8c0d40e028d1875d56bee22aa73fcbe0ef6c54,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.12487626820802689,0.060906222090125084,0.060906222090125084,0.0639700461179018,70169.953125,0.597799087225009,0.8866,9,0.9922773749422517,0.9932065408729495,0.9888229049377039,3,7de63602cc2f119ff2f7cbec19532b990e1042c500e79b0351edf04db106955b,ae9bae7b7f7a637e643715b9ebf457a447973061f4f0d32756b5d7e87775b615,daffe2652879223a52c4f2f54b957d77043d50c8050b858a380da4bbf40eb5d7,completed
